TIPO_RELACIONAMENTO;TP;Produtos Alertados;Empresas Alertadas;Descrição códigos Operacional;códigos Operacional;códigos Operacional M-1;Escore Final M-1;Valor Envolvido;ID Comunicado;Vlr Envolvido Comunicado;códigos Operacional Comunicado;Nova Pontuação;Data limite de análise;Data classificação risco;Data relacionamento Porto;Tempo de Relacionamento Porto;Data de nascimento ou fundação;Pontuação data nasc./fundação;Descrição data nasc./fundação;Cidade;UF;CEP;Pontuação CEP;Descrição CEP Risco;Descrição Endereço Igual;Pontuação Endereço Igual;Descrição Email Igual;Pontuação Email Igual;Última atualização cadastral;Descrição atualização cadastral;Pontuação atualização cadastral;Profissão econômica;Pontuação Profissão econômica;CNAE;Descrição do CNAE;Pontuação atividade econômica;Origem Renda/Fat médio;Renda/Fat médio;Pontuação Renda/Fat médio;Faixa Renda e/ou Fat médio;Renda IBGE;PEP;Pontuação PEP;Dossiê;Pontuação Dossiê;Detalhe da Ocorrência Dossiê;Pontuação Listas de Vigilância;Listas de vigilância;Descrição Listas de Vigilância;Pontuação Mídia;Detalhe/Resumo da Mídia;Pontuação Processos judiciais;Descrição Processos judiciais;Tem sócios?;Escore Socio;Tem participante?;Escore Participante;score_kyc_rep;Score Operacional;Score Produtos;Escore Final;ID;mes_origem;Conclusão
Cliente Global;F;Consórcio;Consórcio;Clientes que realizem o pagamento de 50% do valor total do crédito de uma mesma cota, dentro do mês calendário, e cujo valor total seja superior a R$ 50.000,00 e maior do que 3 vezes a renda/faturamento.;BACEN_11;;;267796;;;;0;9/28/24;8/14/24;8/28/23;0;3/19/93;0;;Goiania;GO;74343-245;0;;;;;0;Mon Aug 28 2023 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;PROFESSOR DE EDUCACAO FISICA NO ENSINO SUPERIOR;0;;;0;QUOD;10.037,00;50;Renda mensal entre 5 e 15 Mil;10.766,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;50;800;100;950;202407000544;202407;Não Comunicar
Cliente Global;F;Consórcio;Consórcio;Clientes que realizem o pagamento de 50% do valor total do crédito de uma mesma cota, dentro do mês calendário, e cujo valor total seja superior a R$ 50.000,00 e maior do que 3 vezes a renda/faturamento.;BACEN_11;;;79024;;;;0;9/28/24;8/14/24;1/22/15;9;11/14/57;0;Entre 65 e 79 anos;Sao Jose;SC;88110-615;0;;;;;0;Fri Sep 22 2023 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;1.960,00;30;Renda mensal menor que 2.400 Mil;6.768,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;30;800;100;930;202407000584;202407;Não Comunicar
Cliente Global;F;Cartão / Consórcio;Consórcio / Porto Seg;Clientes que ofereçam lances de valor igual ou superior ao equivalente à renda ou faturamento anual declarado, e cujo valor do lance seja igual ou superior a R$ 50.000,00. / Cartão recusado.;BACEN_09 / BACEN_32;;;121817;;;;0;9/28/24;8/14/24;5/6/24;0;2/7/78;0;;Teresina;PI;64015-460;0;;Endereço igual;;;0;Mon Jul 15 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;ADVOGADO;100;;;0;QUOD;7.543,00;50;Renda mensal entre 5 e 15 Mil;5.533,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;200;600;100;900;202407000621;202407;Não Comunicar
Cliente Global;F;CDC;Porto Seg;Clientes CDC Pessoal que solicitem financiamento/empréstimo que apresentem comprometimento elevado da renda/faturamento nas parcelas mensais. Comprometimento do faturamento mensal ou renda (PJ / PF) acima de 100% na parcela do financiamento e parcela mensal total maior que R$4.000. Excluindo os prod;BACEN_25;BACEN_33;100;6283;;;;0;9/28/24;8/14/24;4/25/23;1;8/2/95;0;;Americana;SP;13477-110;0;;;;;0;Thu Jul 25 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;5.620,00;50;Renda mensal entre 5 e 15 Mil;6.396,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;100;800;54;954;202407000539;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Existência de mais de 1 pagamento de boleto em espécie por pagador (portador) diferente do titular da conta (boletos >= 8k);BACEN_66;BACEN_64;770;27452;;;;0;9/28/24;8/14/24;8/14/15;8;12/31/78;0;;Sao Paulo;SP;04211-001;70;CEPs de regiões próximas a favelas;Endereço igual;;;0;Tue Jul 23 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;100.000,00;100;Renda mensal superior a 50 Mil;12.488,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;270;800;0;1070;202407000439;202407;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Clientes que realizem a mudança do bem segurado e/ou o aumento do valor de cobertura (no mesmo ramo) com variação igual ou superior a 100% e igual ou superior a R$ 100.000,00.;SUSEP_04;;;438426;;;;0;9/28/24;8/14/24;12/1/12;11;3/19/75;0;;Belo Horizonte;MG;30315-460;0;;Endereço igual;;;0;Tue Jul 09 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;24.630,00;70;Renda mensal entre 15 e 35 Mil;21.552,00;PEP;350;Não;0;;0;;;0;;0;;Não;;Não;;520;300;80;900;202407000619;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;58750;;;;;9/28/24;8/14/24;7/27/16;8;10/28/74;0;;Sao Paulo;SP;05560-000;70;CEPs de regiões próximas a favelas;;0;;0;7/26/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;16.568,00;70;Renda mensal entre 15 e 35 Mil;4.036,10;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;140;600;181;921;202407000589;202407;Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Clientes que realizem a mudança do bem segurado e/ou o aumento do valor de cobertura (no mesmo ramo) com variação igual ou superior a 100% e igual ou superior a R$ 100.000,00.;SUSEP_04;;;220616;;;;0;9/28/24;8/14/24;5/23/16;8;3/28/50;0;Entre 65 e 79 anos;Florianopolis;SC;88015-620;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Fri Jul 05 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;31.971,00;70;Renda mensal entre 15 e 35 Mil;20.549,00;PEP;350;Não;0;;0;;;100;11/11/2021: O deputado estadual de Santa Catarina, Julio César Garcia, investigado na Operação Alcatraz, deflagrada em 2019, que apura fraudes em licitação, superfaturamentos e desvio de dinheiro, teve provas anuladas pelo STJ.</p>;0;;Não;;Não;;640;300;80;1020;202407000469;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_17 / BACEN_30;1431;443045;;;;0;9/28/24;8/14/24;1/13/24;0;11/7/87;0;;Euclides Da Cun;BA;48500-000;100;CEPs com restrição de entrega pelos Correios / CEPs de regiões próximas a rodoviárias;CEPs com restrição de entrega pelos Correios / CEPs de regiões próximas a rodoviárias;;;0;Sun May 05 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;;50;;;0;QUOD;54.132,00;100;Renda mensal superior a 50 Mil;2.938,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;250;600;181;1031;202407000459;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Existência de mais de 1 pagamento de boleto em espécie por pagador (portador) diferente do titular da conta (boletos >= 8k);BACEN_66;;;19800;;;;0;9/28/24;8/14/24;11/6/17;6;2/15/88;0;;Mogi Das Cruzes;SP;08771-346;0;;;;;0;Sat Jul 20 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;31.658,00;70;Renda mensal entre 15 e 35 Mil;3.444,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;800;0;920;202407000590;202407;Não Comunicar
Cliente Global;F;Automóvel Porto;Porto Cia;Clientes que realizem a mudança do bem segurado e/ou o aumento do valor de cobertura (no mesmo ramo) com variação igual ou superior a 100% e igual ou superior a R$ 100.000,00. / Clientes com apólices emitidas no mês de veículos com valor de IS maior do que R$ 500.000,00, com pagamento do prêmio em parcela única em boleto bancário e com CEP de risco favela/garimpo.;SUSEP_04 / SUSEP_22;;;2162083;;;;0;9/28/24;8/14/24;11/4/22;1;9/5/90;0;;Sao Paulo;SP;04768-000;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Tue Jul 30 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;77.206,00;100;Renda mensal superior a 50 Mil;8.434,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;220;800;80;1100;202407000426;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último;BACEN_17;;;76074;;;;0;9/28/24;8/14/24;12/7/12;11;9/26/74;0;;Rio De Janeiro;RJ;21240-660;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Sat Jul 27 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;67.556,00;100;Renda mensal superior a 50 Mil;3.705,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;320;400;181;901;202407000606;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1031;593000;;;;0;9/28/24;8/14/24;3/30/16;8;7/30/76;0;;Sao Paulo;SP;03550-020;0;;;;;0;Sat Jul 20 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;AUXILIAR DE ESCRITORIO;0;;;0;PH3A;11.093,00;50;Renda mensal entre 5 e 15 Mil;4.475,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;81;250;600;181;1031;202407000460;202407;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;42000;;;;0;9/28/24;8/14/24;8/4/16;8;11/18/85;0;;Sao Paulo;SP;04711-000;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Wed Jul 31 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;5.498,00;50;Renda mensal entre 5 e 15 Mil;9.655,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;170;850;80;1100;202407000425;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_17 / BACEN_30;BACEN_17 / BACEN_30;1481;387223;;;;0;9/28/24;8/14/24;8/20/15;8;10/26/81;0;;Aruja;SP;07438-520;0;;;;;0;Tue May 14 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;;50;;;0;QUOD;100.000,00;100;Renda mensal superior a 50 Mil;5.653,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;130;350;1000;181;1531;202407000348;202407;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;30000;;;;0;9/28/24;8/14/24;8/15/15;8;3/25/77;0;;Sao Paulo;SP;05015-001;0;;;;;0;Sat Jul 20 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;CABELEIREIRO;0;;;0;QUOD;3.859,00;30;Renda mensal entre 2.400 e 5 Mil;20.831,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;30;850;80;960;202407000532;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último;BACEN_17;;;102835;;;;0;9/28/24;8/14/24;5/23/16;8;4/5/57;0;Entre 65 e 79 anos;Sao Paulo;SP;04730-000;0;;Endereço igual;;;0;Sat Feb 24 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;;50;;;0;PH3A;17.113,00;70;Renda mensal entre 15 e 35 Mil;9.408,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;350;350;400;181;931;202407000581;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_23;;;78681;;;;0;9/28/24;8/14/24;12/3/19;4;9/21/70;0;;Rio De Janeiro;RJ;22793-128;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Sun Jul 21 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;100.000,00;100;Renda mensal superior a 50 Mil;31.038,00;Não;0;Sim;50;Código: 28 - DIVIDA COM A PORTO (FIANCA);0;;;0;;0;;Não;;Sim;220;270;610;181;1061;202407000440;202407;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;45000;;;;0;9/28/24;8/14/24;2/21/24;0;8/27/97;0;;Sao Paulo;SP;04532-000;0;;;;;0;Tue Jul 30 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;FARMACEUTICOS;0;;;0;QUOD;2.344,00;30;Renda mensal menor que 2.400 Mil;17.820,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;30;850;80;960;202407000535;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último;BACEN_14 / BACEN_17;BACEN_22;1101;64014;;;;0;9/28/24;8/14/24;11/28/12;11;8/5/70;0;;Fortaleza;CE;60130-061;0;;;;;0;Thu Jul 04 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;;50;;;0;PH3A;16.297,00;70;Renda mensal entre 15 e 35 Mil;6.668,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;200;420;410;181;1011;202407000474;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_14 / BACEN_30;;;538208;;;;0;9/28/24;8/14/24;2/28/18;6;5/26/78;0;;Redencao;PA;68552-805;0;;;;;0;Tue Jul 30 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;58.890,00;100;Renda mensal superior a 50 Mil;4.381,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;170;170;610;181;961;202407000527;202407;Comunicar
Cliente Global;F;Consórcio;Consórcio;Clientes que ofereçam lances de valor igual ou superior ao equivalente à renda ou faturamento anual declarado, e cujo valor do lance seja igual ou superior a R$ 50.000,00. / Clientes que ofereçam lances de valor igual ou superior a 80% do valor do bem/crédito, e cujo valor do lance seja igual ou superior a R$ 100.000,00.;BACEN_09 / BACEN_10;;;609251;;;;0;9/28/24;8/14/24;4/10/17;7;7/20/83;0;;Sao Paulo;SP;04425-000;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Thu Dec 14 2023 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;5.996,00;50;Renda mensal entre 5 e 15 Mil;2.751,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;1200;100;1420;202407000358;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;50350;;;;0;9/28/24;8/14/24;8/19/15;8;7/19/83;0;;Valinhos;SP;13271-600;0;;Endereço igual;;;0;Sat Feb 24 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;100.000,00;100;Renda mensal superior a 50 Mil;14.161,00;Não;0;Sim;50;Código: 236 - HA PENDENCIA-ACIONISTA - GOC;0;;;0;;0;;Não;;Sim;130;250;600;181;1031;202407000457;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_17 / BACEN_20;;;98363;;;;0;9/28/24;8/14/24;12/8/22;1;5/4/95;0;;Corrego Do Ouro;MG;37163-000;0;;;;;0;Tue Jun 04 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;50;;;0;QUOD;21.654,00;70;Renda mensal entre 15 e 35 Mil;2.379,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;120;800;181;1101;202407000421;202407;Comunicar
Cliente Global;J;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;643800;;;;0;9/28/24;8/14/24;8/17/23;0;8/9/23;0;Entre 6 meses e 1 ano;Sao Jose Dos Pinhais;PR;83005-010;0;;;;;0;Thu Jul 04 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;0;4789001;COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS;0;Serasa;11.250,00;10;Faturamento mensal menor que 180 Mil;7.109,00;Não;0;Não;0;;0;;;0;;0;;Sim;50;Não;;50;850;80;980;202407000521;202407;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;15000;;;;0;9/28/24;8/14/24;12/4/17;6;7/23/96;0;;Rio Claro;SP;13501-001;0;;;;;0;Sun Jul 21 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;DIRETOR GERAL DE EMPRESA E ORGANIZACOES (EXCETO DE INTERESSE PUBLICO);0;;;0;QUOD;1.500,00;30;Renda mensal menor que 2.400 Mil;8.280,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;30;850;80;960;202407000534;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;60427;;;;0;9/28/24;8/14/24;2/22/13;11;2/28/88;0;;Sao Paulo;SP;04282-000;0;;;;;0;Tue Jul 30 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;17.169,00;70;Renda mensal entre 15 e 35 Mil;7.611,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;190;190;600;181;971;202407000522;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_23;SUSEP_01 / BACEN_23;1492;166697,52;;;;;9/28/24;8/14/24;7/13/17;7;5/14/80;0;;Joao Pessoa;PB;58046-110;70;CEPs de regiões próximas a favelas;;0;;0;7/31/24;;0;;50;;;0;QUOD;100.000,00;100;Renda mensal superior a 50 Mil;8.821,90;PEP;175;Não;0;;0;;;0;;0;;Não;;Sim;175;395;610;181;1186;202407000381;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_17 / BACEN_20;BACEN_20;781;148368,69;;;;;9/28/24;8/14/24;5/5/16;8;11/21/95;0;;Vitoria;ES;29052-230;70;CEPs de regiões próximas a favelas;Endereço igual;50;;0;7/27/24;;0;ADMINISTRADOR;0;;;0;QUOD;43.989,00;80;Renda mensal entre 35 e 50 Mil;8.663,88;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;80;200;800;181;1181;202407000384;202407;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que no período de 12 meses, efetuem pagamento de fatura igual ou superior a R$50 mil e valor maior do que sua renda (os pagamentos devem ser superiores por pelo menos 6 meses). / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_22 / BACEN_23;BACEN_14 / BACEN_23;941;2621652;;;;0;9/28/24;8/14/24;9/30/16;7;10/26/77;0;;Sao Paulo;SP;04536-000;0;;Endereço igual;;;0;Thu Aug 01 2024 00:00:00 GMT-0300 (Hora oficial do Brasil);;0;DIRETOR GERAL DE EMPRESA E ORGANIZACOES (EXCETO DE INTERESSE PUBLICO);0;;;0;PH3A;112.719,00;100;Renda mensal superior a 50 Mil;27.013,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;130;150;1210;181;1541;202407000347;202407;Não Comunicar
Cliente Global;F;Capitalização;PortoCap;Incompatibilidade financeira - Valor do aluguel, maior ou igual a R$ 10.000,00 e que seja maior ou igual a 250% a renda, deverá ser pontuado.;SUSEP_20;;;63600;;;;0;9/28/24;8/14/24;6/19/24;0;6/22/85;0;;Salvador;BA;41820-690;0;;;;;0;Mon Jul 29 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;DIRETOR GERAL DE EMPRESA E ORGANIZACOES (EXCETO DE INTERESSE PUBLICO);0;;;0;QUOD;3.750,00;30;Renda mensal entre 2.400 e 5 Mil;17.213,00;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;30;850;80;960;202407000528;202407;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_23;;;63636;;;;0;9/28/24;8/14/24;7/30/15;9;4/5/77;0;;Sao Paulo;SP;05429-010;0;;Endereço igual;;;0;Wed Jul 31 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;ADMINISTRADORES;0;;;0;QUOD;72.304,00;100;Renda mensal superior a 50 Mil;22.926,00;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;120;150;610;181;941;202407000550;202407;Não Comunicar
Cliente Global;J;Capitalização;PortoCap;Clientes que realizem resgates de títulos de capitalização cuja soma exceda a R$ 50.000,00 nos últimos 12 meses.;SUSEP_06;;;50108;;;;0;9/28/24;8/14/24;6/25/19;5;1/8/16;0;;Sao Paulo;SP;03172-010;70;CEPs de regiões próximas a favelas;CEPs de regiões próximas a favelas;;;0;Fri Jul 19 2024 00:00:00 GMT-0300 (Horário Padrão de Brasília);;0;;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;0;Serasa;11.250,00;10;Faturamento mensal menor que 180 Mil;7.460,00;Não;0;Não;0;;0;;;0;;0;;Sim;150;Não;;150;850;80;1080;202407000435;202407;Não Comunicar
